id_tanggal_transaksi_awal,tanggal_transaksi_awal,tipe_kartu,id_merchant,nama_merchant,tipe_mesin,tipe_transaksi,nama_transaksi,nilai_transaksi,id_negara,nama_negara,nama_kota,lokasi_mesin,pemilik_mesin,waktu_transaksi,kuartal_transaksi,kepemilikan_kartu,nama_channel,id_channel,rata_rata_nilai_transaksi,maksimum_nilai_transaksi,minimum_nilai_transaksi,rata_rata_jumlah_transaksi,flag_transaksi_fraud
2457448,2457469,103,-2,1798,2644452,385,11,5e+05,96,5,128,4223,613,121248,3,2,1,9,1033333.333,2500000,50000,1.51,0
2457592,2457667,0,-2,1798,2073725,385,11,1e+05,96,5,259,2807,613,213646,4,2,1,9,645719.5423,2000000,51500,1.46,0
2457498,2457516,103,-2,1798,1809533,26,10,1e+06,96,5,102,2196,613,110958,2,2,1,9,627190,5000000,21700,3.61,0
2457393,2457467,111,36466,1846,2666453,58,6,295000,96,5,265,6935,2667,224328,4,2,2,4,773166.7349,6500000,33600,1.93,0
2457303,2457334,111,-2,1798,1060578,26,10,2e+05,96,5,128,4538,613,210123,4,2,1,9,1497756.293,10000000,50000,2.54,0
2457638,2457709,103,-2,1798,3091566,26,10,1700000,96,5,128,8164,613,154041,3,2,1,9,424025,4000000,26500,2.28,0
2457556,2457621,104,-2,1798,1422526,385,11,2e+05,96,5,128,1225,613,140146,3,2,1,9,415471.6207,1600000,50000,1.42,0
2457361,2457379,103,-2,1798,1245649,26,10,100200,96,5,128,687,613,82418,2,2,1,9,1361486.421,2500000,25000,2.44,0
2457308,2457379,111,-2,1798,388386,26,10,2500000,96,5,86,4893,613,135050,3,2,1,9,2450906.817,10000000,100000,3.26,0
2457595,2457599,111,638243,826,2989268,58,6,550000,96,5,265,7473,1273,133357,3,2,2,4,397843.9688,2500000,50000,1.78,0
2457475,2457529,111,-2,1798,3035001,26,10,2500000,96,5,128,8033,613,173421,3,2,1,9,1359264.753,5050000,50000,4.71,0
2457622,2457696,0,-2,1798,1167877,147,3,2477593,96,5,128,507,613,174744,3,2,1,9,2931390.898,50000000,150000,4.33,0
2457531,2457594,111,-2,1798,2295926,26,10,5e+05,96,5,75,3312,613,110636,2,2,1,9,1066010.248,5000000,100000,2.34,0
2457535,2457575,103,-2,1798,1818249,385,11,1e+06,96,5,60,2171,613,90803,2,2,1,9,1278482.143,18000000,19023,2.6,0
2457512,2457515,104,-2,1798,3117590,159,19,1e+05,96,5,128,8209,613,221445,4,2,1,9,116480.5321,2200000,15000,6.34,0
2457579,2457629,103,-2,1798,692,159,19,269000,96,5,65,2425,613,13247,1,2,1,9,972846.2353,1250000,85560,3,0
2457402,2457449,111,-2,1798,2525784,159,19,325101,96,5,265,4017,613,173926,3,2,1,9,303458.2418,840290,56601,1.21,0
2457323,2457412,111,-2,1798,1914879,147,3,247961,96,5,102,2540,613,81422,2,2,1,9,353160.9226,5300000,22000,1.69,0
2457634,2457649,111,159596,86,1989800,58,6,117500,96,5,128,5828,366,174513,3,2,2,4,341261.7126,2000000,26500,1.78,0
2457518,2457608,111,-2,1798,219605,26,10,1250000,96,5,128,4581,613,175340,3,2,1,9,2870333.449,12123109,274000,2.63,0
2457402,2457472,0,-2,1798,16660,385,11,6e+05,96,5,210,3580,613,140835,3,2,1,9,1080399.504,11594200,100000,2.25,0
2457423,2457495,93,210860,1660,2206812,58,6,1e+05,96,5,128,6235,2454,105543,2,2,2,4,1214214.368,30000000,61000,2.67,0
2457585,2457662,111,607301,1104,2840584,58,6,635000,96,5,259,5978,1714,164952,3,2,2,4,1573372.642,5000000,27000,2.32,0
2457476,2457540,0,-2,1798,84019,26,10,2e+06,96,5,128,3804,613,82304,2,2,1,9,2088255.556,15000000,12000,2.6,0
2457640,2457726,3,-2,1798,1558579,159,19,25000,96,5,265,1740,613,203429,4,2,1,9,322954.5455,1800000,10000,1.76,0
2457393,2457424,103,-2,1798,1200186,26,10,550000,96,5,158,569,613,190911,4,2,1,9,708571.4286,2500000,50000,1.39,0
2457471,2457480,0,410087,1737,1890342,58,6,165000,96,5,128,5845,2548,125740,3,2,2,4,818212.0482,6000000,118029,2.38,0
2457389,2457467,111,-2,1798,352098,26,10,2500000,96,5,101,4829,613,195519,4,2,1,9,2335798.611,10000000,100000,3.26,0
2457662,2457747,93,-2,1798,2432621,159,19,1250000,96,5,128,3849,613,93111,2,2,1,9,633376.23,5800000,20000,2.14,0
2457415,2457420,4,-2,1798,2148932,159,19,6e+06,96,5,62,3232,613,140539,3,2,1,9,2156560.994,20000000,158650,1.23,0
2457428,2457481,0,-2,1798,1455294,26,10,1e+05,96,5,128,1474,613,133118,3,2,1,9,434954.2561,2700000,34000,1.37,0
2457600,2457613,111,-2,1798,177380,159,19,5500000,96,5,223,3989,613,114233,2,2,1,9,1573372.642,20000000,48000,4.26,0
2457449,2457470,0,-2,1798,2318261,385,11,2e+05,96,5,128,3424,613,194359,4,2,1,9,1128987.639,10000000,50000,2.31,0
2457613,2457634,104,-2,1798,1551448,159,19,1e+05,96,5,58,1511,613,184858,4,2,1,9,135049.5868,4800000,31600,8.07,0
2457614,2457706,93,-2,1798,2100301,26,10,1250000,96,5,70,3012,613,3328,1,2,1,9,2882339.404,18809861,100000,3.2,0
2457584,2457655,111,260213,548,2791479,58,6,288000,96,5,70,7049,961,122637,3,2,2,4,1332122.874,25000000,14711,1.95,0
2457641,2457729,103,-2,1798,1593807,238,9,2e+05,96,5,265,5455,613,235642,4,2,1,9,246177.7265,1000000,12000,1.37,0
2457525,2457549,93,-2,1798,1586479,238,9,4050000,96,5,265,5447,613,123505,3,2,1,9,4143191.192,20000000,26500,1.57,0
2457405,2457435,93,310275,1500,1633032,58,6,2250000,96,5,70,7613,2230,164014,3,2,2,4,6690283.49,60000000,66100,2.18,0
2457508,2457522,93,-2,1798,1927998,26,10,1250000,96,5,65,2608,613,121552,3,2,1,9,4204054.506,70000000,26300,1.83,0
2457619,2457664,104,-2,1798,1406166,159,19,50000,96,5,75,1084,613,165011,3,2,1,9,237345,1250000,45989,1.85,0
2457447,2457494,104,-2,1798,2158741,26,10,50000,96,5,128,3151,613,150900,3,2,1,9,527840.1125,1300000,25000,2.22,0
2457529,2457594,111,-2,1798,2651726,385,11,1250000,96,5,140,4173,613,163411,3,2,1,9,2762185.028,56992311,31900,4.01,0
2457391,2457436,2,-2,1798,1836319,26,10,1e+06,96,5,244,2295,613,83447,2,2,1,9,2358029.475,5000000,280000,1.71,0
2457440,2457520,104,-2,1798,2714810,26,10,3e+05,96,5,181,4280,613,81916,2,2,1,9,181631.4033,1000000,50000,2.71,0
2457423,2457503,93,434912,495,1821577,58,6,1e+06,96,5,205,5731,900,190700,4,2,2,4,858405.9278,5800000,49000,1.55,0
2457524,2457608,111,-2,1798,1354336,159,19,4e+05,96,5,265,956,613,122022,3,2,1,9,1949557.848,15000000,20000,2,0
2457529,2457567,93,-2,1798,2651726,26,10,1250000,96,5,128,4173,613,115641,2,2,1,9,1720652.639,20000000,50000,2.58,0
2457590,2457598,111,507283,774,3134600,237,4,319400,96,5,259,4534,1218,115323,2,2,2,4,1332122.874,25000000,2000,4.26,0
2457561,2457575,111,-2,1798,-3,156,12,3e+05,96,5,7,171,181,171611,3,1,5,8,1493359.415,20880000,50000,2.84,0
2457535,2457566,104,-2,1798,1677,26,10,2e+05,96,5,128,1251,613,174852,3,2,1,9,141371.0526,1000000,10000,1.77,0
2457520,2457589,93,-2,1798,295091,148,5,30000,96,5,128,4700,613,70524,2,2,1,9,892000,8285971,27910,1.92,0
2457514,2457603,111,-2,1798,3282956,26,10,450000,96,5,60,4580,613,61312,2,2,1,9,758542.2222,3000000,26500,2.55,0
2457603,2457664,111,-2,1798,1332962,26,10,5e+05,96,5,273,772,613,142639,3,2,1,9,375000,2500000,50000,1.26,0
2457589,2457671,93,-2,1798,-3,156,12,2500000,96,5,255,5690,2191,142127,3,1,5,8,3020472.759,48800000,63800,3.08,0
2457408,2457471,111,-2,1798,987945,301,16,1500000,96,5,265,4509,613,175732,3,2,1,9,1302939.744,2655200,300000,1.63,0
2457548,2457568,93,-2,1798,1589286,238,9,2500000,96,5,223,5457,613,161753,3,2,1,9,1141861.277,9000000,52000,2.36,0
2457655,2457719,111,-2,1798,3427269,159,19,534000,96,5,70,8063,613,111809,2,2,1,9,764450.7647,2500000,50000,1.73,0
2457496,2457522,104,-2,1798,179448,385,11,1e+05,96,5,60,3995,613,211108,4,2,1,9,800458.0882,4650000,23500,1.53,0
2457347,2457403,111,-2,1798,2351267,159,19,156000,96,5,128,3619,613,144658,3,2,1,9,567159.764,5000000,50000,1.92,0
2457510,2457537,103,-2,1798,1366850,159,19,1e+05,96,5,203,913,613,71949,2,2,1,9,324431.6739,2000000,40000,1.41,0
2457367,2457415,111,-2,1798,-3,156,12,3e+05,96,5,102,5654,2323,161218,3,1,5,8,1134768.1,5000000,50000,2.18,0
2457323,2457329,111,-2,1798,1352489,159,19,2500000,96,5,75,922,613,80919,2,2,1,9,2030923.092,19150000,500000,3.45,0
2457590,2457594,138,-2,1798,1765084,26,10,1250000,96,5,128,2134,613,83225,2,2,1,9,2379787.081,50000000,50000,1.95,0
2457359,2457391,111,78234,1310,2503013,58,6,150000,96,5,128,6922,1931,144538,3,2,2,4,560804.0441,5000000,50000,1.79,0
2457480,2457545,111,-2,1798,481892,159,19,5e+05,96,5,265,4956,613,154053,3,2,1,9,1031202.867,8500000,61000,2.19,0
2457405,2457424,93,515411,1251,2556874,58,6,1745000,96,5,128,6150,1858,143154,3,2,2,4,895194.1765,14200000,47500,2.76,0
2457638,2457722,111,-2,1798,2275446,159,19,1e+05,96,5,60,3184,613,152038,3,2,1,9,1551731.967,6413198,50000,2.26,0
2457313,2457354,93,-2,1798,2575358,147,3,50000,96,5,265,4109,613,192057,4,2,1,9,656741.4262,38500000,25000,1.63,0
2457423,2457424,0,-2,1798,1957123,159,19,3285000,96,5,265,2577,613,113436,2,2,1,9,708253.3333,8852331,32900,2.65,0
2457307,2457362,93,-2,1798,16821,159,19,2890000,96,5,128,1238,613,183931,4,2,1,9,6082216.741,100000000,300000,9.09,0
2457603,2457670,111,-2,1798,2413801,301,16,325000,96,5,60,3788,613,160615,3,2,1,9,6263051.613,50000000,500000,2.5,0
2457612,2457673,93,-2,1798,502275,26,10,2500000,96,5,244,4943,613,115558,2,2,1,9,1264730.357,3100000,166000,1.82,0
2457576,2457638,111,-2,1798,1466619,26,10,2500000,96,5,70,1413,613,141619,3,2,1,9,1468783.266,7000000,25000,3.6,0
2457439,2457526,93,-2,1798,2073980,385,11,1e+06,96,5,255,2885,613,104604,2,2,1,9,1570651.563,10000000,25000,1.86,0
2457398,2457449,104,-2,1798,1578259,148,5,50000,96,5,75,1845,613,184348,4,2,1,9,200285.2604,1860000,21400,1.64,0
2457541,2457637,0,-2,1798,2714824,26,10,1e+06,96,5,70,4294,613,141632,3,2,1,9,1111618.902,10000000,45800,1.9,0
2457452,2457490,111,-2,1798,2883875,26,10,7e+05,96,5,186,4388,613,212236,4,2,1,9,620702.8571,2463000,47600,1.51,0
2457563,2457608,111,-2,1798,350209,159,19,1e+05,96,5,128,4827,613,153524,3,2,1,9,418081.3679,3000000,25000,1.79,0
2457347,2457432,93,-2,1798,226354,147,3,582900,96,5,91,3192,613,73556,2,2,1,9,4583659.847,80000000,65860,2.35,0
2457306,2457366,0,-2,1798,671754,385,11,2500000,96,5,203,5049,613,113453,2,2,1,9,2422589.532,10000000,100000,3.57,0
2457410,2457437,111,-2,1798,1368765,26,10,7e+05,96,5,60,1042,613,100824,2,2,1,9,791873.004,24635000,20000,2.44,0
2457357,2457413,111,-2,1798,2151550,26,10,2400000,96,5,265,3156,613,84506,2,2,1,9,1985373.228,20000000,50000,4.24,0
2457446,2457533,0,-2,1798,2162045,161,17,1e+06,96,5,128,3169,613,111439,2,2,1,9,2381721.506,22675000,31000,2.45,0
2457470,2457549,111,-2,1798,1602646,238,9,1550000,96,5,60,5478,613,195624,4,2,1,9,774660.1667,4000000,50000,2.62,0
2457543,2457604,104,-2,1798,1564130,26,10,2e+06,96,5,128,1747,613,191747,4,2,1,9,1034000,8000000,52000,1.63,0
2457451,2457481,111,-2,1798,1901992,26,10,2500000,96,5,265,2479,613,124027,3,2,1,9,1566666.667,15000000,100000,2.24,0
2457585,2457595,111,-2,1798,1775189,26,10,2e+06,96,5,128,2143,613,53649,1,2,1,9,1135419.988,15000000,26500,1.95,0
2457558,2457624,1,-2,1798,2421258,26,10,5e+05,96,5,70,3833,613,103316,2,2,1,9,260809.7826,2200000,12000,1.35,0
2457572,2457651,111,-2,1798,3186016,238,9,5e+06,96,5,128,8560,613,170645,3,2,1,9,1024239.017,5000000,25000,1.77,0
2457504,2457512,111,-2,1798,2181531,385,11,2e+05,96,5,237,3052,613,155406,3,2,1,9,603631.4563,2504250,24000,1.56,0
2457406,2457412,111,-2,1798,85591,301,16,355042,96,5,101,3793,613,182658,4,2,1,9,836890.1765,20000000,20300,2.44,0
2457362,2457448,111,-2,1798,1944883,159,19,289000,96,5,128,2577,613,85543,2,2,1,9,2477527.778,10000000,33000,1.77,0
2457481,2457568,93,-2,1798,1374437,26,10,2500000,96,5,265,1108,613,172111,3,2,1,9,3079809.664,66016393,26500,3.12,0
2457621,2457692,104,-2,1798,2435819,238,9,4900000,96,5,102,5610,613,12755,1,2,1,9,859125.8852,19000000,20000,1.48,0
2457620,2457620,93,-2,1798,2376195,26,10,1250000,96,5,265,3817,613,124457,3,2,1,9,1785303.279,13000000,77200,5.31,0
2457604,2457677,103,-2,1798,2100301,26,10,3e+05,96,5,152,2894,613,175618,3,2,1,9,1972054.444,8000000,93300,3.62,0
2457401,2457482,103,-2,1798,1246640,385,11,1e+05,96,5,128,729,613,133757,3,2,1,9,190948.5508,750000,50000,1.38,0
2457608,2457639,111,-2,1798,1441808,385,11,4e+05,96,5,96,1239,613,173844,3,2,1,9,1190748.276,2500000,37000,1.71,0
2457419,2457508,103,-2,1798,230743,26,10,7e+05,96,5,102,4427,613,105512,2,2,1,9,1004545.455,4000000,25000,1.57,0
2457599,2457677,111,-2,1798,67366,385,11,5e+05,96,5,128,2600,613,151428,3,2,1,9,1229108,10000000,20000,1.91,0
2457417,2457476,4,-2,1798,3103536,385,11,2500000,96,5,128,8256,613,131234,3,2,1,9,1900810.294,12500000,16520,3.06,0
2457303,2457374,103,-2,1798,16805,26,10,1500000,96,5,128,1334,613,112233,2,2,1,9,1534722.222,15000000,22000,3.3,0
2457437,2457496,93,-2,1798,501909,385,11,5e+05,96,5,128,4941,613,113625,2,2,1,9,1465097.915,25000000,20000,2.11,0
2457541,2457602,111,-2,1798,2044389,26,10,2e+06,96,5,265,2817,613,90041,2,2,1,9,1396550.538,10000000,50000,5.34,0
2457473,2457521,111,-2,1798,1092531,238,9,50000,96,5,211,5554,613,215224,4,2,1,9,971441.5625,17000000,11000,4.29,0
2457300,2457377,93,11691,905,1985711,227,1,592500,96,5,265,5919,1412,145317,3,2,2,4,1163582.004,17500000,21000,3.33,0
2457607,2457624,111,-2,1798,2626777,385,11,2e+05,96,5,265,4204,613,100958,2,2,1,9,372661.3529,2000000,21400,1.65,0
2457509,2457588,111,612609,1530,2914489,58,6,20000,96,5,128,6420,2254,170807,3,2,2,4,247951.5152,1250000,20300,1.76,0
2457586,2457614,0,-2,1798,1790368,26,10,2e+05,96,5,70,2167,613,817,1,2,1,9,741681.1111,20000000,11000,2,0
2457394,2457492,111,-2,1798,-3,156,12,1e+06,96,5,261,1463,1592,80234,2,1,5,8,2435763.889,14390000,47000,3.11,0
2457431,2457506,111,-2,1798,2178467,147,3,2272233,96,5,70,3196,613,94804,2,2,1,9,629598.4252,4900000,25000,2.37,0
2457632,2457689,93,-2,1798,277618,385,11,2500000,96,5,60,4721,613,134324,3,2,1,9,1991176.471,44000000,39200,2.05,0
2457476,2457553,111,-2,1798,368545,301,16,5300000,96,5,185,4827,613,105508,2,2,1,9,2029896,2500000,500000,3.63,0
2457305,2457310,4,-2,1798,1440522,26,10,1e+05,96,5,205,1254,613,91835,2,2,1,9,754973.2941,3250000,10000,1.83,0
2457361,2457370,111,-2,1798,1456477,301,16,3.5e+07,96,5,128,1216,613,184606,4,2,1,9,16964571.43,25000000,50000,1.11,0
2457409,2457476,103,-2,1798,1047387,301,16,4800000,96,5,75,325,613,85107,2,2,1,9,1604743.542,2500000,500000,2.5,0
2457325,2457409,93,-2,1798,2117454,159,19,5e+05,96,5,60,3021,613,154119,3,2,1,9,7013037.037,60000000,533000,2,0
2457385,2457430,93,-2,1798,1037368,147,3,788724,96,5,158,5521,613,204032,4,2,1,9,3966382.512,54659000,30000,2.62,0
2457407,2457467,103,-2,1798,1344046,238,9,6e+05,96,5,241,5360,613,184914,4,2,1,9,1038057.653,2500000,37300,2.1,0
2457420,2457448,103,-2,1798,-3,156,12,6e+05,96,5,120,7736,1581,114312,2,1,5,8,967086.9355,2000000,149000,1.41,0
2457581,2457617,111,-2,1798,2432939,385,11,6e+05,96,5,152,3844,613,115557,2,2,1,9,3458895.829,18640000,25000,4.01,0
2457550,2457604,111,147586,1321,1167414,58,6,849000,96,5,293,7623,1952,145736,3,2,2,4,1175766.31,7000000,120000,1.96,0
2457322,2457383,103,-2,1798,2293961,385,11,5e+05,96,5,237,7893,613,70156,2,2,1,9,469027.0222,2500000,20800,3.72,0
2457427,2457480,5,-2,1798,2163085,238,9,50000,96,5,128,5550,613,153240,3,2,1,9,198150,810000,22000,2.19,0
2457382,2457458,0,-2,1798,2503832,238,9,2500000,96,5,265,8184,613,1407,1,2,1,9,931744.6429,5000000,39070,1.97,0
2457476,2457538,138,-2,1798,2305363,385,11,50000,96,5,128,3433,613,104249,2,2,1,9,443062.5,2000000,20000,1.87,0
2457583,2457623,104,-2,1798,1398259,26,10,50000,96,5,128,1195,613,142310,3,2,1,9,147165.0701,1000000,28500,1.4,0
2457326,2457407,93,-2,1798,1820980,26,10,1e+06,96,5,128,2229,613,221223,4,2,1,9,780391.3756,4500000,50000,3.31,0
2457542,2457634,103,-2,1798,1464903,385,11,1e+06,96,5,221,1285,613,161140,3,2,1,9,1569376.744,9500000,25000,1.76,0
2457300,2457355,111,-2,1798,329184,238,9,2900000,96,5,70,5426,613,4359,1,2,1,9,2917987.388,19763000,50000,2.12,0
2457316,2457321,0,-2,1798,1952188,26,10,1e+06,96,5,265,2713,613,81444,2,2,1,9,1225701.031,3300000,50000,5.2,0
2457622,2457634,111,-2,1798,1349168,26,10,1500000,96,5,70,911,613,65320,2,2,1,9,767000,1500000,50000,3,0
2457518,2457568,111,-2,1798,2641149,238,9,4800000,96,5,128,8391,613,103936,2,2,1,9,1697320.101,18000000,34500,2.7,0
2457548,2457609,93,-2,1798,2551063,26,10,1e+06,96,5,128,4064,613,143341,3,2,1,9,2813236.621,99000000,172045,1.89,0
2457452,2457539,0,201397,1156,2298541,58,6,67600,96,5,128,6195,1771,183606,4,2,2,4,568563.3893,5000000,12000,1.83,0
2457520,2457519,2,-2,1798,1876162,26,10,1e+06,96,5,265,2411,613,200202,4,2,1,9,1843137.073,5000000,345143,3,0
2457482,2457573,111,-2,1798,193849,26,10,1250000,96,5,265,4107,613,185349,4,2,1,9,2219613.445,2500000,1000000,2.38,0
2457522,2457591,111,-2,1798,1809533,385,11,150000,96,5,60,2195,613,185754,4,2,1,9,1416666.667,25000000,10000,5.42,0
2457403,2457456,0,-2,1798,1588051,26,10,3e+05,96,5,265,1735,613,223048,4,2,1,9,1437974.723,5500000,130500,1.67,0
2457621,2457701,104,200705,1375,2252690,58,6,1314000,96,5,102,6342,2024,115337,2,2,2,4,490322.9286,2800000,39800,1.3,0
2457494,2457544,138,-2,1798,1544,301,16,70000,96,5,244,1446,613,212251,4,2,1,9,296098,1679880,18500,1.6,0
2457509,2457513,0,-2,1798,3098701,238,9,4900000,96,5,128,8149,613,101617,2,2,1,9,1500000,3300000,103600,1.25,0
2457473,2457484,104,199027,793,1814253,58,6,192700,96,5,60,5758,1245,200803,4,2,2,4,250750,2200000,25000,1.48,0
2457548,2457635,1,-2,1798,3189126,238,9,3300000,96,5,256,8650,613,111314,2,2,1,9,5208488.675,40000000,100000,1.75,0
2457585,2457664,111,-2,1798,3152945,385,11,3e+05,96,5,70,4553,613,192950,4,2,1,9,579394.7692,1688000,25000,1.28,0
2457390,2457457,111,555069,39,1846593,58,6,136500,96,5,136,5887,300,170423,3,2,2,4,1196776.829,10000000,20000,2.57,0
2457404,2457448,104,-2,1798,1594619,26,10,50000,96,5,128,1818,613,123440,3,2,1,9,168090.9091,1100000,20000,1.23,0
2457638,2457726,103,-2,1798,-3,156,12,159744.5,96,5,157,5662,1349,134912,3,1,5,8,1590341.465,7000000,27775,1.89,0
2457508,2457595,93,-2,1798,-3,156,12,517242,96,5,70,5646,1634,145119,3,1,5,8,1141773.688,13104000,44500,1.11,0
2457652,2457740,93,-2,1798,2168499,238,9,1900000,96,5,70,5551,613,120227,3,2,1,9,3305125.995,69900000,46000,2.28,0
2457306,2457345,2,-2,1798,2525787,159,19,1828200,96,5,128,8332,613,213625,4,2,1,9,2358029.475,25000000,26000,1.32,0
2457537,2457566,93,-2,1798,2812417,238,9,2950000,96,5,281,8327,613,170645,3,2,1,9,917018.4262,4700000,25000,2.25,0
2457370,2457421,103,-2,1798,1378656,385,11,2500000,96,5,259,1031,613,95908,2,2,1,9,1311742.105,5400000,50000,2.34,0
2457607,2457700,104,-2,1798,2743622,385,11,1e+06,96,5,128,4310,613,93432,2,2,1,9,613204.5946,8800000,50000,2.6,0
2457427,2457442,138,-2,1798,2334640,385,11,2500000,96,5,128,7966,613,105000,2,2,1,9,1767623.971,10960000,25000,3.42,0
2457306,2457358,0,-2,1798,16821,148,5,50000,96,5,128,1248,613,74259,2,2,1,9,1097018.966,7853540,35000,1.77,0
2457427,2457450,0,608406,779,2552627,237,4,89000,96,5,75,7131,1225,185714,4,2,2,4,769760.9934,5800000,25400,1.79,0
2457371,2457459,0,-2,1798,1223311,26,10,3e+05,96,5,241,646,613,130457,3,2,1,9,829629.3103,2500000,59400,2.88,0
2457662,2457680,93,-2,1798,1413156,385,11,2500000,96,5,128,1196,613,73801,2,2,1,9,3448373.984,69900000,25000,2.28,0
2457384,2457440,111,-2,1798,2644461,385,11,1250000,96,5,265,8603,613,94412,2,2,1,9,2848181.818,20000000,76000,2.71,0
2457377,2457466,104,436876,1535,2047111,58,6,720000,96,5,70,7672,2268,172636,3,2,2,4,1746302.586,8500000,35300,1.61,0
2457331,2457343,103,-2,1798,2078634,385,11,5e+05,96,5,128,3008,613,143951,3,2,1,9,701157.1429,5200000,30000,1.78,0
2457546,2457594,104,-2,1798,293963,26,10,50000,96,5,128,4737,613,111348,2,2,1,9,869318.1818,56161050,25000,2.34,0
2457611,2457693,111,-2,1798,2493992,385,11,1e+05,96,5,128,3927,613,162823,3,2,1,9,1121962.467,12150000,26500,2.1,0
2457315,2457380,111,-2,1798,1510220,238,9,1200000,96,5,211,5415,613,93424,2,2,1,9,836840.9606,6000000,23700,2.96,0
2457570,2457618,111,-2,1798,1953459,26,10,5e+05,96,5,128,2750,613,172336,3,2,1,9,700772.8947,5226000,50000,1.77,0
2457553,2457607,93,-2,1798,3106948,238,9,2150000,96,5,128,8139,613,122428,3,2,1,9,6306175.917,75000000,25000,2.45,0
2457526,2457576,93,-2,1798,1302929,301,16,150000,96,5,273,751,613,94338,2,2,1,9,325297.4744,500000,100000,1.15,0
2457572,2457647,111,-2,1798,510499,26,10,2e+05,96,5,128,5010,613,180645,4,2,1,9,764450.7647,10000000,20000,1.74,0
2457647,2457698,24,-2,1798,333153,26,10,2e+05,96,5,128,4676,613,201053,4,2,1,9,425043.3367,2800000,35000,1.33,0
2457366,2457415,103,-2,1798,2110137,148,5,25000,96,5,128,3046,613,145000,3,2,1,9,233050.85,1500000,20000,1.81,0
2457621,2457668,0,-2,1798,98,147,3,2e+05,96,5,265,299,613,151959,3,2,1,9,1869011.025,20000000,50000,2.14,0
2457407,2457471,111,-2,1798,1389011,26,10,1e+06,96,5,128,1231,613,134837,3,2,1,9,2505681.923,12000000,1250000,2.63,0
2457544,2457561,111,-2,1798,2073727,26,10,2e+05,96,5,128,2929,613,161434,3,2,1,9,803880.7252,19500000,25000,1.95,0
2457491,2457573,0,-2,1798,2432945,385,11,1250000,96,5,60,3688,613,194052,4,2,1,9,962274.3092,2829000,200000,1.44,0
2457398,2457421,93,401431,1742,2095474,58,6,30600,96,5,128,7639,2558,175325,3,2,2,4,1141773.688,10000000,10000,1.71,0
2457578,2457596,111,146197,1727,2723244,58,6,47670,96,5,128,6622,2544,212022,4,2,2,4,345953.25,1250000,22400,1.6,0
2457592,2457644,111,255729,842,3045502,58,6,1e+06,96,5,128,6854,1289,100914,2,2,2,4,813872.25,5000000,50000,1.64,0
2457415,2457501,111,-2,1798,1870812,26,10,1e+06,96,5,186,2372,613,170933,3,2,1,9,1173458.824,10000000,50000,2.17,0
2457620,2457705,111,-2,1798,1744398,26,10,650000,96,5,128,2105,613,172920,3,2,1,9,1357286.427,8950000,50000,4.71,0
2457595,2457617,111,-2,1798,3034379,385,11,2500000,96,5,145,8241,613,153610,3,2,1,9,778500,2500000,116000,1.19,0
2457461,2457517,103,-2,1798,710630,159,19,310000,96,5,128,5055,613,103918,2,2,1,9,1147061.235,5000000,21000,2.08,0
2457421,2457473,93,-2,1798,-3,440,15,3e+06,96,5,5,244,2615,92257,2,1,5,8,1793766.892,30000000,70000,3.16,0
2457605,2457631,104,-2,1798,466937,385,11,1e+06,96,5,128,4863,613,111134,2,2,1,9,859125.8852,2900000,25000,4.41,0
2457655,2457681,111,-2,1798,2435831,26,10,1250000,96,5,128,3885,613,143409,3,2,1,9,1347442.863,17860800,20000,2.17,0
2457573,2457660,111,-2,1798,1613203,385,11,5e+05,96,5,70,2039,613,133808,3,2,1,9,897852.9689,5000000,25000,2.22,0
2457618,2457656,0,25117,1455,2188087,58,6,1042700,96,5,265,7201,2157,112432,2,2,2,4,801364.2941,10000000,22200,2.9,0
2457332,2457424,104,147354,821,2697991,58,6,560300,96,5,128,6586,1261,101014,2,2,2,4,380135.8268,4000000,20000,3.76,0
2457503,2457517,111,-2,1798,2178474,159,19,4e+06,96,5,69,3221,613,84254,2,2,1,9,4143046.023,50000000,50000,1.67,0
2457327,2457411,104,542836,78,2283371,58,6,194000,96,5,172,6223,373,204231,4,2,2,4,125577.9397,2900000,20000,1.9,0
